p10;p20;p30;p40;p50;p60;p70;p80;p90;uf_12;uf_13;uf_14;uf_15;uf_16;uf_17;uf_21;uf_22;uf_23;uf_24;uf_25;uf_26;uf_27;uf_28;uf_29;uf_31;uf_32;uf_33;uf_35;uf_41;uf_42;uf_43;uf_50;uf_51;uf_52;uf_53;sal_min;log_sal_min
-1,7278556672485754;-1,371180723309843;-0,8704054353973536;-0,45488999143568787;-0,0847066974721633;0,0;0,07573825962648328;0,3335673689285823;0,7082608183699932;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;788;0,0
-1,9324871287231726;-1,1985179536429724;-0,7285143243972367;-0,25851069515150105;-0,05048078164733916;0,0;0,28308658728124314;0,593241515585083;1,020685530412023;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;788;-0,05048078164733916
-1,371180723309843;-0,8115649353744203;-0,45488999143568787;-0,0847066974721633;0,0;0,0;0,23825718912425753;0,4205787459182124;0,9314043696842029;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;788;0,0
-1,203972804325936;-0,6931471805599454;-0,32296388659642083;-0,23825718912425753;-0,2231435513142097;0,0;0,1823215567939549;0,45488999143568787;0,8754687373539003;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;788;-0,23825718912425753
-1,3516088031320006;-0,7537718023763809;-0,34830669426821625;-0,07573825962648328;-0,07573825962648328;0,0;0,16251892949777424;0,5327022234612988;0,9672074847906273;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;788;-0,07573825962648328
-1,0647107369924287;-0,5538851132264382;-0,18370181926291362;-0,09899512179075032;-0,09899512179075032;0,0;0,15316497250249927;0,5447271754416718;0,9721711902686119;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;788;-0,09899512179075032
-0,9808292530117262;-0,4700036292457357;-0,09982033528221113;-0,01511363781004782;-0,01511363781004782;0,0;0,2231435513142097;0,485507815781701;0,9162907318741551;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;788;-0,01511363781004782
-1,4469189829363263;-0,7537718023763809;-0,34830669426821625;-0,07573825962648328;-0,07573825962648328;0,0;0,24502015100951802;0,5679840376059389;1,0379876668516745;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;788;-0,07573825962648328
-1,3862943611198908;-0,8734707346912263;-0,4700036292457357;-0,09982033528221113;-0,01511363781004782;0,0;0,2231435513142097;0,5596157879354227;0,9162907318741551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;788;-0,01511363781004782
-1,1786549963416464;-0,5500463369192721;-0,5006214535917488;-0,3677247801253172;-0,1670540846631665;0,0;0,1925257269681966;0,4307829160924541;0,8362480242006178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;788;-0,5006214535917488
-0,7731898882334818;-0,5006214535917488;-0,485507815781701;-0,31365755885504143;-0,1670540846631665;0,0;0,2076393647782444;0,4307829160924541;0,8362480242006178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;788;-0,5006214535917488
-0,6437222972324221;-0,6286086594223743;-0,5108256237659905;-0,4054651081081646;-0,2231435513142097;0,0;0,09531017980432477;0,2876820724517808;0,7884573603642702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;788;-0,6437222972324221
-0,6437222972324221;-0,5108256237659905;-0,4054651081081646;-0,2231435513142097;-0,0837439934329609;0,0;0,2876820724517808;0,5108256237659905;0,9162907318741551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;788;-0,6437222972324221
-0,762140052046897;-0,6286086594223743;-0,4054651081081646;-0,27443684570175986;-0,14310084364067333;0,0;0,2876820724517808;0,5108256237659905;0,929535958624176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;788;-0,6437222972324221
-0,6931471805599454;-0,5274606842705234;-0,44493966058252;-0,27256843464173297;-0,11841775481447492;0,0;0,23825718912425753;0,46140074043846724;0,7978729770596802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;788;-0,6931471805599454
-0,8352869477210678;-0,6931471805599454;-0,4700036292457357;-0,2876820724517808;-0,13353139262452274;0,0;0,2231435513142097;0,5232481437645475;0,9162907318741551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;788;-0,7082608183699932
-0,9162907318741551;-0,6437222972324221;-0,5108256237659905;-0,4054651081081646;-0,2231435513142097;0,0;0,12516314295400566;0,38299225225610556;0,7632949404620257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;788;-0,6437222972324221
-0,762140052046897;-0,6437222972324221;-0,5108256237659905;-0,4054651081081646;-0,2231435513142097;0,0;0,1823215567939549;0,38299225225610556;0,7576857016975174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;788;-0,6437222972324221
-0,7284289947045854;-0,6437222972324221;-0,5108256237659905;-0,4054651081081646;-0,2231435513142097;0,0;0,06453852113757108;0,2876820724517808;0,6931471805599445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;788;-0,6437222972324221
-0,9314043696842029;-0,867500567704723;-0,6931471805599454;-0,5108256237659905;-0,2876820724517808;0,0;0,2231435513142097;0,6931471805599454;1,0986122886681091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;788;-0,9314043696842029
-1,09861228866811;-0,6286086594223743;-0,5332984796180495;-0,4054651081081646;-0,2231435513142097;0,0;0,1823215567939549;0,38299225225610556;0,6931471805599445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880;-0,5332984796180495
-1,2321436812926327;-0,6931471805599454;-0,4054651081081646;-0,31015492830383984;-0,1823215567939549;0,0;0,2876820724517808;0,6061358035703153;1,0986122886681091;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880;-0,31015492830383984
-1,310133000154325;-1,0224509277025442;-0,46283513976712154;-0,24220904029166412;-0,21152071148621499;0,0;0,2993049122797755;0,5839824757112604;0,99245209283972;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880;-0,23399356733827403
-1,166270937141923;-0,5478473027779138;-0,3778135767776529;-0,3553407209255939;-0,24998020526776799;0,0;0,2200234239779677;0,5384771550965022;1,0850208614645727;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880;-0,3778135767776529
-1,4197291372061285;-0,9497255079603928;-0,5442603998522282;-0,2565783274004474;-0,16126814759612262;0,0;0,30303746053497527;0,5543518888158818;1,0651775125818714;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880;-0,16126814759612262
-1,09861228866811;-0,6437222972324221;-0,5332984796180495;-0,4054651081081646;-0,2231435513142097;0,0;0,2876820724517808;0,6592456288842641;1,09861228866811;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880;-0,5332984796180495
-1,252762968495368;-0,5875009914249585;-0,47573430395472016;-0,44183275227903884;-0,24116205681688818;0,0;0,13353139262452274;0,4519851237430572;0,9162907318741551;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880;-0,4643056081310979
-2,17475172148416;-1,4816045409242156;-1,076139432816051;-0,5653138090500605;-0,11551288712184427;0,0;0,055262678675049415;0,31015492830383984;0,8209805520698303;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880;0,0
-1,8352445811677942;-1,1420974006078488;-0,7961464200320956;-0,29479954022064536;-0,06595796779179786;0,0;0,24419696051204198;0,5318790329638228;0,9781661355922422;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880;-0,06595796779179786
-1,5040773967762746;-0,944461608840852;-0,5877866649021195;-0,13289667346643164;-0,022472855852059048;0,0;0,20067069546215066;0,5108256237659905;0,8938178760220961;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880;-0,022472855852059048
-1,2992829841302607;-0,7884573603642702;-0,3184537311185345;-0,2231435513142097;-0,20067069546215066;0,0;0,24116205681688818;0,49247648509779474;0,9662922832298841;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880;-0,2231435513142097
-1,6094379124341005;-0,9162907318741551;-0,5108256237659905;-0,12783337150988494;-0,12783337150988494;0,0;0,21511137961694615;0,5306282510621703;1,0296194171811583;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880;-0,12783337150988494
-1,278337219614797;-0,7985076962177713;-0,35667494393873245;-0,17435338714477755;-0,12783337150988494;0,0;0,1823215567939549;0,4700036292457357;0,9162907318741551;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880;-0,12783337150988494
-1,09861228866811;-0,5877866649021195;-0,13289667346643164;-0,05715841383994835;-0,022472855852059048;0,0;0,2876820724517808;0,5108256237659905;0,9793698552753751;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;880;-0,022472855852059048
-1,4271163556401456;-0,9162907318741551;-0,5108256237659905;-0,2231435513142097;-0,12783337150988494;0,0;0,1823215567939549;0,4700036292457357;0,9756156859588359;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;880;-0,12783337150988494
-1,5040773967762746;-0,944461608840852;-0,5877866649021195;-0,13289667346643164;-0,022472855852059048;0,0;0,2876820724517808;0,5108256237659905;1,021651247531981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;880;-0,022472855852059048
-1,203972804325936;-0,6286086594223743;-0,5332984796180495;-0,4054651081081646;-0,2231435513142097;0,0;0,1823215567939549;0,42744401482694006;0,8334886651130171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;880;-0,5332984796180495
-0,9162907318741551;-0,5332984796180495;-0,5108256237659905;-0,4054651081081646;-0,2231435513142097;0,0;0,1823215567939549;0,4700036292457357;0,8472978603872034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;880;-0,5332984796180495
-0,7082608183699932;-0,5978370007556206;-0,4700036292457357;-0,2876820724517808;-0,13353139262452274;0,0;0,2231435513142097;0,5596157879354227;0,9162907318741551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;880;-0,5978370007556206
-0,8109302162163292;-0,5877866649021195;-0,49247648509779474;-0,3254224004346282;-0,1823215567939549;0,0;0,20067069546215066;0,5108256237659896;0,8232003088081425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;880;-0,7156200364120044
-0,9219887529887929;-0,6706743247078863;-0,5653138090500605;-0,38299225225610556;-0,15984870094189585;0,0;0,12783337150988494;0,5332984796180487;0,8209805520698303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;880;-0,6931471805599454
-0,9162907318741551;-0,6931471805599454;-0,5108256237659905;-0,35667494393873245;-0,23572233352106942;0,0;0,09531017980432477;0,4054651081081637;0,6931471805599454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;880;-0,8209805520698303
-1,025119511858306;-0,7738050835773995;-0,5822668716785211;-0,42549838930918416;-0,262979459811409;0,0;0,16446455501553103;0,4301677207485355;0,7901704547799433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;880;-0,7962779394294586
-0,9765137344465042;-0,6375383676071733;-0,5097049960972884;-0,32738343930333347;-0,10423988798912376;0,0;0,18344218446265703;0,48354677691299486;0,8765893650226024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;880;-0,6375383676071733
-0,8432655968592648;-0,6286086594223743;-0,5007752879124894;-0,3184537311185345;-0,09531017980432477;0,0;0,19237189264745602;0,41551544396166573;0,7939518796819112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;880;-0,6286086594223743
-0,7769629809385341;-0,5481214085096866;-0,4715813313873518;-0,2530801180158946;-0,15792377253231038;0,0;0,27285914356014374;0,49600269487435344;0,8324749314955664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;880;-0,5481214085096866
-0,9162907318741551;-0,7985076962177713;-0,5978370007556206;-0,40346710544549147;-0,2231435513142097;0,0;0,4054651081081637;0,6931471805599454;1,252762968495368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;880;-0,8209805520698303
-1,09861228866811;-0,5332984796180495;-0,4705371048518794;-0,4054651081081646;-0,2231435513142097;0,0;0,1823215567939549;0,38299225225610556;0,7576857016975174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;937;-0,4705371048518794
-1,1786549963416464;-0,6190392084062237;-0,3901976359773762;-0,32743626121120606;-0,2623642644674913;0,0;0,2384110234449981;0,5260930958967789;0,9903987040278768;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;937;-0,32743626121120606
-1,3862943611198908;-0,9162907318741551;-0,5389965007326873;-0,2876820724517808;-0,2315118009847268;0,0;0,2231435513142097;0,5108256237659905;0,9162907318741542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;937;-0,24739355353766967
-0,9555114450274367;-0,3901976359773762;-0,32743626121120606;-0,32743626121120606;-0,23280546222594634;0,0;0,27879655909457135;0,6539264674066638;1,1239300966523995;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;937;-0,32743626121120606
-1,3862943611198908;-1,09861228866811;-0,6931471805599454;-0,2876820724517808;-0,24632688676986714;0,0;0,2231435513142097;0,5108256237659905;0,9162907318741542;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;937;-0,24739355353766967
-1,09861228866811;-0,6286086594223743;-0,4705371048518794;-0,4054651081081646;-0,2231435513142097;0,0;0,2876820724517808;0,6931471805599445;1,2039728043259368;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;937;-0,4705371048518794
-1,252762968495368;-0,6241543090729937;-0,40582231475600583;-0,3930425881096067;-0,16504312099368157;0,0;0,19415601444095731;0,4519851237430572;0,9162907318741551;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;937;-0,4015442333649277
-2,0143695449361205;-1,321222364376176;-0,8512187351304403;-0,4457536270222757;-0,06276137476617016;0,0;0,06507199674371478;0,4705371048518794;0,8535293571079849;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;937;0,0
-1,927891643552635;-1,2992829841302607;-0,7884573603642702;-0,2768320564277138;-0,16038217654803955;0,0;0,23183296152836963;0,5327650040119059;1,0033021088637843;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;937;-0,16038217654803955
-1,6094379124341005;-1,0498221244986778;-0,6931471805599454;-0,1346749033266006;-0,06507199674371478;0,0;0,1823215567939549;0,4700036292457357;0,9162907318741551;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;937;-0,06507199674371478
-1,3862943611198908;-0,8754687373539003;-0,4054651081081646;-0,24739355353766967;-0,212780764278663;0,0;0,2231435513142097;0,5108256237659905;0,9162907318741542;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;937;-0,24739355353766967
-1,4816045409242156;-1,0116009116784799;-0,4519851237430572;-0,16038217654803955;-0,16038217654803955;0,0;0,24116205681688818;0,5198754592859087;1,0033021088637843;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;937;-0,16038217654803955
-1,262241712449912;-0,7514160886839214;-0,2814124594381857;-0,1449167148496482;-0,11483925961236974;0,0;0,27820332849723695;0,5295177567781435;1,0403433805441331;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;937;-0,12334090486769078
-1,203972804325936;-0,6931471805599454;-0,2231435513142097;-0,10536051565782589;-0,06507199674371478;0,0;0,1823215567939549;0,4700036292457357;0,9162907318741551;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;937;-0,06507199674371478
-1,6655273790851428;-1,0116009116784799;-0,5353667326821103;-0,16038217654803955;-0,16038217654803955;0,0;0,24116205681688818;0,5978370007556206;1,0425228220170757;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;937;-0,16038217654803955
-1,6094379124341005;-1,0498221244986778;-0,6931471805599454;-0,2231435513142097;-0,06507199674371478;0,0;0,23111172096338706;0,5306282510621703;0,9162907318741551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;937;-0,06507199674371478
-1,160487692386197;-0,5332984796180495;-0,4705371048518794;-0,4054651081081646;-0,19035372849121845;0,0;0,222610075708066;0,5085831112132126;0,8754687373538994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;937;-0,4705371048518794
-0,9808292530117262;-0,5350756259894505;-0,4700036292457357;-0,2876820724517808;-0,13353139262452274;0,0;0,2231435513142097;0,5232481437645475;0,9162907318741551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;937;-0,5350756259894505
-0,7239188392266991;-0,5658472846562042;-0,5007752879124894;-0,3184537311185345;-0,1292117314800061;0,0;0,19237189264745602;0,528844129268669;0,8855190732074014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;937;-0,5658472846562042
-0,8324092478934526;-0,6931471805599454;-0,5108256237659905;-0,35667494393873245;-0,2231435513142097;0,0;0,2231435513142097;0,4054651081081637;0,916290731874156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;937;-0,7582191773036602
-0,9985288301111277;-0,6620565934899147;-0,502091943797236;-0,37948962170490397;-0,23638877806423064;0,0;0,1726255795550724;0,45675840249571387;0,8351948382159637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;937;-0,70692588291611
-0,7582191773036602;-0,5978370007556206;-0,4307829160924541;-0,2876820724517808;-0,10536051565782589;0,0;0,2231435513142097;0,4054651081081637;0,8109302162163292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;937;-0,7582191773036602
-0,9162907318741551;-0,6931471805599454;-0,5108256237659905;-0,2943710606025771;-0,16251892949777513;0,0;0,2231435513142097;0,4054651081081637;0,916290731874156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;937;-0,7582191773036602
-1,0498221244986778;-0,7339691750802002;-0,5108256237659905;-0,3930425881096067;-0,2231435513142097;0,0;0,1823215567939549;0,4054651081081637;0,8534574227025846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;937;-0,7582191773036602
-0,8109302162163292;-0,6528586616458343;-0,5877866649021195;-0,4054651081081646;-0,1823215567939549;0,0;0,10536051565782589;0,5108256237659896;0,7985076962177713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;937;-0,6528586616458343
-0,944461608840852;-0,6528586616458343;-0,5877866649021195;-0,4054651081081646;-0,1823215567939549;0,0;0,10536051565782589;0,44183275227903884;0,7985076962177713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;937;-0,6528586616458343
-0,8938178760220961;-0,7884573603642702;-0,6061358035703153;-0,38299225225610556;-0,20067069546215066;0,0;0,31015492830383895;0,8209805520698312;1,1574527886910433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;937;-0,8535293571079849
-1,163150809805681;-0,5753641449035616;-0,4859297797959954;-0,3746934494414109;-0,2076393647782444;0,0;0,2231435513142097;0,4462871026284194;0,7827593392496324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954;-0,5170952367795856
-1,4967916608828684;-0,803644480322923;-0,3981793722147584;-0,3399104640907824;-0,24402869238750036;0,0;0,294967808345187;0,5826498807969678;1,0934755045629583;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954;-0,3399104640907824
-1,3862943611198908;-0,9808292530117262;-0,613104472886409;-0,24739355353766967;-0,212780764278663;0,0;0,2231435513142097;0,5108256237659905;0,9162907318741542;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954;-0,22941316432780479
-1,3217558399823197;-0,762140052046897;-0,4525567156420145;-0,4462871026284194;-0,2231435513142097;0,0;0,2876820724517808;0,6931471805599445;1,2039728043259368;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954;-0,4525567156420145
-1,5686159179138457;-1,09861228866811;-0,6931471805599454;-0,24739355353766967;-0,1823215567939549;0,0;0,2231435513142097;0,5108256237659905;0,9162907318741542;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954;-0,22941316432780479
-1,09861228866811;-0,6286086594223743;-0,4525567156420145;-0,4054651081081646;-0,2231435513142097;0,0;0,2876820724517808;0,6931471805599445;1,2039728043259368;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954;-0,4525567156420145
-1,3217558399823197;-0,6286086594223743;-0,4525567156420145;-0,40746711077883724;-0,2231435513142097;0,0;0,222610075708066;0,5108256237659905;0,9157572562680114;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954;-0,4525567156420145
-1,8500283773520314;-1,156881196792086;-0,7514160886839214;-0,30958333640488256;-0,01798038920986489;0,0;0,22941316432780479;0,4525567156420145;0,9225603448877502;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954;0,0
-1,7917594692280554;-1,2321436812926327;-0,6931471805599454;-0,2876820724517808;-0,22941316432780479;0,0;0,1577157459917542;0,4457536270222757;0,9162907318741542;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954;-0,22941316432780479
-1,6094379124341005;-1,0498221244986778;-0,6931471805599454;-0,2231435513142097;-0,04709160753384989;0,0;0,2623642644674913;0,5877866649021195;1,0296194171811583;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954;-0,04709160753384989
-1,4552872326068425;-0,8754687373539003;-0,4054651081081646;-0,22941316432780479;-0,22941316432780479;0,0;0,2231435513142097;0,5108256237659905;0,9162907318741542;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954;-0,22941316432780479
-1,6094379124341005;-1,09861228866811;-0,6931471805599454;-0,22941316432780479;-0,22941316432780479;0,0;0,20021604667050497;0,5007752879124894;0,9162907318741542;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954;-0,22941316432780479
-1,5686159179138457;-0,8754687373539003;-0,4054651081081646;-0,22941316432780479;-0,2025242641114744;0,0;0,2231435513142097;0,5108256237659905;0,9162907318741542;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954;-0,22941316432780479
-1,1394342831883648;-0,5108256237659905;-0,10536051565782589;-0,04709160753384989;-0,04395188752918244;0,0;0,2623642644674913;0,5877866649021195;0,9162907318741551;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;954;-0,04709160753384989
-1,6582280766035327;-0,9650808960435873;-0,5596157879354227;-0,11386216091314694;-0,09588177170328205;0,0;0,29124713861627693;0,6443570163905132;1,049822124498677;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;954;-0,09588177170328205
-1,6094379124341005;-1,1394342831883648;-0,6931471805599454;-0,2231435513142097;-0,04709160753384989;0,0;0,2654364635044617;0,5877866649021195;0,9555114450274367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;954;-0,04709160753384989
-1,1907609103537062;-0,5621522509313319;-0,5038833428073559;-0,37208300734655175;-0,19442747080601475;0,0;0,23635544528643937;0,4594989966006491;0,9295026258463848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;954;-0,5038833428073559
-0,9808292530117262;-0,53273045915404;-0,4700036292457357;-0,2876820724517808;-0,13353139262452274;0,0;0,2231435513142097;0,485507815781701;0,9162907318741551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;954;-0,5170952367795856
-0,8109302162163292;-0,6348782724359694;-0,5877866649021195;-0,4054651081081646;-0,1823215567939549;0,0;0,10536051565782589;0,5108256237659896;0,9162907318741551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;954;-0,6348782724359694
-0,9162907318741551;-0,6931471805599454;-0,5108256237659905;-0,2876820724517808;-0,16251892949777513;0,0;0,2231435513142097;0,4054651081081637;0,916290731874156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;954;-0,7402387880937953
-1,0498221244986778;-0,6931471805599454;-0,5108256237659905;-0,37833644071991124;-0,2231435513142097;0,0;0,2231435513142097;0,4054651081081637;0,8754687373539003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;954;-0,7402387880937953
-0,7402387880937953;-0,5108256237659905;-0,3930425881096067;-0,2876820724517808;-0,05129329438755015;0,0;0,2231435513142097;0,4054651081081637;0,916290731874156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;954;-0,7402387880937953
